pk,token_indices,weights
9453,"[152, 2, 1223, 10, 2, 43, 15, 30, 83, 12, 2, 2166, 9, 36, 1974, 10, 2, 182, 28]","[3.6674004, 3.6541889, 5.54257, 2.7453773, 3.6541889, 2.3549404, 1.6383634, 2.1291559, 2.9994752, 1.4113835, 3.6541889, 5.9467287, 1.3843317, 2.2589502, 5.9467287, 2.7453773, 3.6541889, 3.7174158, 2.0403085]"
9454,"[6, 40, 22, 41, 61, 18, 795, 31, 240, 16, 6, 187, 1073, 622, 11, 32, 10, 13, 363, 192, 3, 37, 47, 4, 397, 3, 6, 39, 23, 35, 8, 42, 21, 13, 396, 3, 31, 167]","[3.580124, 2.2690754, 1.8461946, 2.310884, 2.6995292, 1.9140218, 5.256192, 4.2583117, 4.016383, 1.7576411, 3.580124, 3.7702034, 5.54257, 5.034352, 1.4113835, 2.1122313, 1.3726887, 3.0010393, 4.568247, 3.8260806, 3.111277, 2.229313, 2.4635534, 1.0145292, 4.568247, 3.111277, 3.580124, 2.2390716, 1.7681279, 2.1822214, 1.2845422, 2.310884, 1.8061006, 3.0010393, 4.568247, 3.111277, 4.2583117, 3.7702034]"
9455,"[37, 39, 18, 215, 1302, 4, 453, 19, 58, 41, 622, 23, 412, 6, 40, 9, 474, 2, 481, 10, 1734, 213]","[2.229313, 2.2390716, 1.9140218, 3.8854222, 5.9467287, 1.0145292, 4.7004805, 1.8461946, 2.588249, 2.310884, 5.034352, 1.7681279, 4.568247, 1.1933746, 2.2690754, 1.3843317, 4.7004805, 0.9135472, 4.7004805, 1.3726887, 5.9467287, 3.8854222]"
9456,"[11, 8, 38, 300, 27, 160, 113, 49, 110, 35, 180, 33, 36, 607, 10, 2, 157]","[1.4113835, 1.2845422, 2.2007272, 4.2536764, 1.9745326, 3.6198866, 3.3072655, 2.4507656, 3.2430964, 2.1822214, 3.7702034, 2.3002293, 2.2589502, 5.034352, 1.3726887, 0.9135472, 3.6198866]"
9457,"[56, 13, 300, 243, 11, 128, 2, 112, 1994, 67, 15, 3, 44, 4, 2164, 50, 2, 679, 220, 13, 309, 1055, 12, 5, 8, 139, 3, 782, 13, 243, 91, 12, 10, 600, 13, 408, 183, 24, 6, 39, 4, 127]","[2.5589216, 6.0020785, 4.2536764, 8.178407, 1.4113835, 3.41267, 1.8270944, 3.2746258, 5.9467287, 2.8270671, 1.6383634, 2.0741847, 2.366332, 2.0290585, 5.9467287, 2.425759, 1.8270944, 5.034352, 3.8854222, 6.0020785, 4.2536764, 5.54257, 2.822767, 1.2280477, 1.2845422, 3.5314627, 2.0741847, 5.256192, 6.0020785, 8.178407, 3.099842, 2.822767, 1.3726887, 5.034352, 6.0020785, 4.568247, 3.7174158, 1.8580694, 1.1933746, 2.2390716, 2.0290585, 3.41267]"
9458,"[23, 56, 42, 34, 27, 41, 404, 4, 1343, 4, 2470, 193, 104, 3, 13, 834, 4, 1161, 428]","[1.7681279, 2.5589216, 2.310884, 2.1914208, 1.9745326, 2.310884, 4.568247, 3.0435877, 5.9467287, 3.0435877, 5.9467287, 3.8854222, 3.1830916, 1.0370923, 1.5005196, 5.256192, 3.0435877, 5.54257, 4.568247]"
9459,"[12, 8, 118, 12, 15, 51, 21, 272, 3, 153, 58, 113, 85, 38, 5, 604, 3, 204, 58, 572, 48, 4, 93, 2, 28]","[2.822767, 1.2845422, 3.3410935, 2.822767, 1.6383634, 2.4897258, 1.8061006, 4.2536764, 2.0741847, 3.7174158, 5.176498, 3.3072655, 3.0482748, 2.2007272, 1.2280477, 5.034352, 2.0741847, 3.8854222, 5.176498, 4.8533316, 2.4381692, 1.0145292, 3.1830916, 0.9135472, 2.0403085]"
9460,"[177, 431, 12, 143, 187, 2, 43, 26, 63, 141, 7, 2, 28, 8, 203, 94, 350, 4, 420, 384, 84, 265, 26, 2, 43, 26, 2, 73, 141, 51, 2, 202, 11, 126, 12, 457, 359, 3, 859, 2, 28, 23, 101, 159, 7, 11]","[3.7702034, 4.568247, 2.822767, 3.5746412, 3.7702034, 5.481283, 4.709881, 5.8209424, 2.7519443, 7.5404067, 2.5840435, 5.481283, 4.080617, 1.2845422, 3.8260806, 3.1267605, 4.45176, 1.0145292, 4.568247, 4.45176, 3.0482748, 4.0892034, 5.8209424, 5.481283, 4.709881, 5.8209424, 5.481283, 2.9091341, 7.5404067, 2.4897258, 5.481283, 3.8260806, 2.822767, 3.41267, 2.822767, 4.7004805, 4.45176, 1.0370923, 5.256192, 5.481283, 4.080617, 1.7681279, 3.1830916, 3.7702034, 2.5840435, 2.822767]"
9461,"[15, 99, 4, 589, 205, 66, 2, 43, 1699, 568, 3, 385, 2, 1447, 1361, 50, 2, 28, 10, 78, 59, 79, 22, 284, 3, 491, 32, 96, 11, 8, 23, 2, 43, 8, 203, 62, 53, 12, 303, 4, 15, 589, 10, 1373]","[3.2767267, 3.2430964, 2.0290585, 10.512384, 3.8260806, 2.7519443, 3.6541889, 4.709881, 5.9467287, 4.8533316, 2.0741847, 4.568247, 3.6541889, 5.9467287, 5.9467287, 2.425759, 3.6541889, 2.0403085, 2.7453773, 3.0482748, 2.6500802, 2.9760273, 1.8461946, 4.2536764, 2.0741847, 4.7004805, 2.1122313, 3.3072655, 1.4113835, 2.5690844, 1.7681279, 3.6541889, 4.709881, 2.5690844, 3.8260806, 2.6995292, 2.57346, 1.4113835, 4.347694, 2.0290585, 3.2767267, 10.512384, 2.7453773, 5.9467287]"
9462,"[2, 1776, 155, 77, 2, 313, 54, 546, 377, 9, 115, 3, 74, 10, 35, 3, 19, 23, 42, 42, 12, 5, 9, 203, 48, 63, 7, 2, 313, 4, 2, 73, 9, 338, 36, 1393, 78, 61, 431, 2, 121, 216, 107, 4, 2, 2016, 54, 10, 2, 73, 528]","[6.3948307, 5.9467287, 3.6198866, 3.023547, 6.3948307, 8.695388, 5.237223, 4.8533316, 4.45176, 4.152995, 3.3761961, 2.0741847, 2.9308836, 2.7453773, 2.1822214, 2.0741847, 1.8461946, 1.7681279, 4.621768, 4.621768, 1.4113835, 1.2280477, 4.152995, 3.8260806, 2.4381692, 2.7519443, 1.2920218, 6.3948307, 8.695388, 2.0290585, 6.3948307, 5.8182683, 4.152995, 4.347694, 2.2589502, 5.9467287, 3.0482748, 2.6995292, 4.568247, 6.3948307, 3.41267, 3.8854222, 3.2430964, 2.0290585, 6.3948307, 5.9467287, 5.237223, 2.7453773, 6.3948307, 5.8182683, 4.8533316]"
9463,"[11, 8, 21, 253, 549, 22, 303, 12, 2, 2165, 10, 2, 182, 28, 8, 229, 32, 4, 42, 11, 8, 429, 3, 83, 12, 6, 127, 4, 39, 9, 519, 2601, 27, 12, 61, 14, 25, 27, 30, 31, 2335, 167, 14, 25, 99, 108, 320, 26, 733]","[2.822767, 3.8536267, 1.8061006, 4.0892034, 4.8533316, 1.8461946, 4.347694, 4.2341504, 1.8270944, 5.9467287, 1.3726887, 1.8270944, 3.7174158, 2.0403085, 3.8536267, 3.9486763, 2.1122313, 2.0290585, 2.310884, 2.822767, 3.8536267, 4.568247, 1.0370923, 2.9994752, 4.2341504, 1.1933746, 3.41267, 2.0290585, 2.2390716, 1.3843317, 4.8533316, 5.9467287, 3.9490652, 4.2341504, 2.6995292, 3.3032582, 4.1913285, 3.9490652, 2.1291559, 2.1291559, 5.9467287, 3.7702034, 3.3032582, 4.1913285, 3.2430964, 3.2126062, 4.347694, 1.9403142, 5.256192]"
9464,"[11, 8, 292, 12, 216, 18, 104, 50, 37, 28, 71, 53, 253, 155, 12, 484, 19, 1803, 7, 61, 3, 153, 1401, 58, 116, 5, 18, 33, 3, 1738, 6, 243]","[1.4113835, 1.2845422, 4.1679564, 2.822767, 3.8854222, 3.8280437, 3.1830916, 2.425759, 2.229313, 2.0403085, 2.8468866, 2.57346, 4.0892034, 3.6198866, 2.822767, 4.8533316, 1.8461946, 5.9467287, 1.2920218, 2.6995292, 2.0741847, 3.7174158, 5.9467287, 2.588249, 3.3761961, 1.2280477, 3.8280437, 2.3002293, 2.0741847, 5.9467287, 1.1933746, 4.0892034]"
9465,"[24, 78, 259, 2, 1484, 669, 28, 90, 5, 8, 563, 3, 774, 80, 19, 169, 728, 14, 5, 166, 35, 157, 26, 2, 150, 49, 110, 5, 9, 36, 182, 10, 11, 24, 426, 389]","[3.7161388, 3.0482748, 4.0892034, 1.8270944, 5.9467287, 5.034352, 2.0403085, 3.0736938, 3.684143, 1.2845422, 4.8533316, 1.0370923, 5.256192, 3.023547, 1.8461946, 3.7174158, 5.256192, 1.6516291, 3.684143, 3.7174158, 2.1822214, 3.6198866, 1.9403142, 1.8270944, 3.6198866, 2.4507656, 3.2430964, 3.684143, 1.3843317, 2.2589502, 3.7174158, 1.3726887, 1.4113835, 3.7161388, 4.568247, 4.568247]"
9466,"[207, 501, 7, 56, 5, 8, 235, 73, 65, 13, 611, 851, 7, 1024, 5, 369, 162, 2, 208]","[3.8260806, 4.7004805, 2.5840435, 2.5589216, 2.4560955, 1.2845422, 4.0892034, 2.9091341, 2.7701347, 1.5005196, 5.034352, 5.256192, 2.5840435, 5.54257, 2.4560955, 4.45176, 3.6674004, 0.9135472, 3.8260806]"
9467,"[11, 231, 93, 26, 6, 46, 13, 69, 4, 5, 8, 62, 181, 139, 3, 815, 6, 86, 23, 5, 631, 220, 205, 22, 2297, 4, 6, 60, 776, 8, 12, 6, 133, 8, 113, 905, 3, 74, 11, 27, 1404]","[2.822767, 3.9486763, 3.1830916, 1.9403142, 4.7734985, 2.3778827, 1.5005196, 2.8076801, 2.0290585, 2.4560955, 3.8536267, 2.6995292, 3.7174158, 3.5314627, 2.0741847, 5.256192, 4.7734985, 3.0482748, 1.7681279, 2.4560955, 5.034352, 3.8854222, 3.8260806, 1.8461946, 5.9467287, 2.0290585, 4.7734985, 2.6032968, 5.256192, 3.8536267, 1.4113835, 4.7734985, 3.4901745, 3.8536267, 3.3072655, 5.256192, 2.0741847, 2.9308836, 2.822767, 1.9745326, 5.9467287]"
9468,"[5, 605, 2, 191, 303, 35]","[1.2280477, 5.034352, 0.9135472, 3.7702034, 4.347694, 2.1822214]"
9469,"[78, 7, 2, 61, 5, 1070, 10, 13, 416, 228, 200, 5, 1163, 931, 29, 11, 10, 504, 138, 7, 6, 833, 4, 78, 7, 2, 61, 8, 605, 10, 925, 4, 1374, 2090, 98, 308, 189, 1106, 3, 2, 202, 2453, 24, 2, 61, 129, 5, 180, 774, 439, 5, 180, 529, 1837, 4, 2, 841, 573, 38, 12, 6, 112, 30, 700, 2, 1390, 12, 5, 10, 6, 353, 383, 8, 563, 3, 2063, 26, 57]","[6.0965495, 3.8760653, 5.481283, 8.098587, 6.140239, 5.54257, 5.4907546, 1.5005196, 4.568247, 4.016383, 3.7702034, 6.140239, 5.54257, 5.54257, 2.103904, 1.4113835, 5.4907546, 4.7004805, 3.5746412, 3.8760653, 3.580124, 5.256192, 3.0435877, 6.0965495, 3.8760653, 5.481283, 8.098587, 2.5690844, 5.034352, 5.4907546, 5.54257, 3.0435877, 5.9467287, 5.9467287, 3.1830916, 4.2536764, 3.7174158, 5.54257, 2.0741847, 5.481283, 3.8260806, 5.9467287, 1.8580694, 5.481283, 8.098587, 3.41267, 6.140239, 7.5404067, 5.256192, 4.568247, 6.140239, 7.5404067, 4.8533316, 5.9467287, 3.0435877, 5.481283, 5.256192, 4.8533316, 2.2007272, 2.822767, 3.580124, 3.2746258, 2.1291559, 5.256192, 5.481283, 5.9467287, 2.822767, 6.140239, 5.4907546, 3.580124, 4.45176, 4.568247, 2.5690844, 4.8533316, 2.0741847, 5.9467287, 1.9403142, 2.666253]"
9470,"[15, 105, 9, 2, 1081, 3, 735, 2, 394, 7, 6, 2377, 14, 494, 2, 179, 155, 190, 89, 2, 303, 9, 2281, 6, 39, 360, 424, 334, 203, 2, 43, 29, 2, 198, 28, 4, 114, 706, 10]","[1.6383634, 3.2430964, 2.7686634, 5.481283, 5.54257, 1.0370923, 5.256192, 5.481283, 4.568247, 1.2920218, 2.3867493, 5.9467287, 1.6516291, 4.7004805, 5.481283, 3.7174158, 3.6198866, 3.7702034, 3.0736938, 5.481283, 4.347694, 2.7686634, 5.9467287, 2.3867493, 2.2390716, 4.45176, 4.568247, 4.347694, 3.8260806, 5.481283, 2.3549404, 2.103904, 5.481283, 3.7702034, 2.0403085, 1.0145292, 3.2746258, 5.034352, 1.3726887]"
9471,"[17, 51, 21, 83, 19, 174, 108, 23, 55, 17, 51, 357, 19, 162, 2, 2409, 9, 3, 31, 606, 24, 2151, 767, 5, 382, 33, 2197, 2600, 8, 38, 532, 12, 17, 474, 880, 7, 184, 4, 524, 2, 43, 326, 84, 29, 543]","[6.075584, 4.9794517, 1.8061006, 2.9994752, 3.6923892, 3.7174158, 3.2126062, 1.7681279, 2.6032968, 6.075584, 4.9794517, 4.45176, 3.6923892, 3.6674004, 1.8270944, 5.9467287, 1.3843317, 1.0370923, 2.1291559, 5.034352, 1.8580694, 5.9467287, 5.256192, 1.2280477, 4.45176, 2.3002293, 5.9467287, 5.9467287, 1.2845422, 2.2007272, 4.8533316, 1.4113835, 6.075584, 4.7004805, 5.256192, 1.2920218, 3.8260806, 1.0145292, 4.8533316, 1.8270944, 2.3549404, 4.347694, 3.0482748, 2.103904, 4.8533316]"
9472,"[23, 17, 126, 3, 776, 20, 909, 14, 17, 203, 2, 43, 84, 174, 108, 4, 107, 10, 26, 733, 14, 34, 1190, 2, 28, 7, 457, 533, 218, 79, 49, 7, 13, 997]","[1.7681279, 4.0503893, 3.41267, 1.0370923, 5.256192, 2.0875108, 5.256192, 3.3032582, 4.0503893, 3.8260806, 1.8270944, 2.3549404, 3.0482748, 3.7174158, 3.2126062, 1.0145292, 3.2430964, 1.3726887, 1.9403142, 5.256192, 3.3032582, 2.1914208, 5.54257, 1.8270944, 2.0403085, 2.5840435, 4.7004805, 4.8533316, 3.8854222, 2.9760273, 2.4507656, 2.5840435, 1.5005196, 5.54257]"
9473,"[15, 9, 261, 6, 86, 267, 164, 3, 2, 2295, 7, 2, 208, 4, 721, 20]","[1.6383634, 1.3843317, 4.0892034, 1.1933746, 3.0482748, 4.0892034, 3.6674004, 1.0370923, 1.8270944, 5.9467287, 1.2920218, 1.8270944, 3.8260806, 1.0145292, 5.256192, 2.0875108]"
9474,"[18, 17, 357, 12, 5, 9, 106, 2, 470, 14, 11, 8, 778, 12, 11, 8, 21, 29, 71, 641, 7, 833, 4, 385, 19, 10, 78, 73, 246, 12, 8, 53, 738]","[1.9140218, 2.0251946, 4.45176, 4.2341504, 1.2280477, 1.3843317, 3.3072655, 0.9135472, 4.7004805, 1.6516291, 2.822767, 3.8536267, 5.256192, 4.2341504, 2.822767, 3.8536267, 1.8061006, 2.103904, 2.8468866, 5.034352, 1.2920218, 5.256192, 1.0145292, 4.568247, 1.8461946, 1.3726887, 3.0482748, 2.9091341, 4.016383, 4.2341504, 3.8536267, 2.57346, 5.256192]"
9475,"[34, 17, 291, 76, 11, 184, 5, 18, 623, 81, 1135, 65, 1203, 20, 237, 3, 11, 200, 5, 51, 169, 13, 1477, 511, 3, 535, 267, 29, 162, 2, 208, 512, 44, 22, 6, 526, 662, 4, 1269, 20, 24, 118, 168, 3, 290]","[2.1914208, 2.0251946, 4.1679564, 2.9091341, 2.822767, 3.8260806, 2.4560955, 1.9140218, 5.034352, 2.9760273, 5.54257, 2.7701347, 5.54257, 4.1750216, 3.9486763, 3.111277, 2.822767, 3.7702034, 2.4560955, 2.4897258, 3.7174158, 1.5005196, 5.9467287, 4.8533316, 3.111277, 4.8533316, 4.0892034, 2.103904, 3.6674004, 0.9135472, 3.8260806, 4.8533316, 2.366332, 1.8461946, 1.1933746, 4.8533316, 5.034352, 1.0145292, 5.54257, 4.1750216, 1.8580694, 3.3410935, 3.7702034, 3.111277, 4.2536764]"
9476,"[308, 6, 39, 330, 2, 425, 432, 205, 4, 114, 22, 11, 4, 2, 311, 1199, 7, 470, 1006, 160, 11, 16, 78, 514]","[4.2536764, 1.1933746, 2.2390716, 4.347694, 1.8270944, 4.568247, 4.7004805, 3.8260806, 2.0290585, 3.2746258, 1.8461946, 2.822767, 2.0290585, 1.8270944, 4.2536764, 5.54257, 1.2920218, 4.7004805, 5.54257, 3.6198866, 2.822767, 1.7576411, 3.0482748, 4.8533316]"
9477,"[17, 205, 787, 11, 1378, 13, 1747, 21, 20, 911, 2129, 576, 11, 32]","[2.0251946, 3.8260806, 5.256192, 2.822767, 5.9467287, 1.5005196, 5.9467287, 1.8061006, 2.0875108, 5.256192, 5.9467287, 4.8533316, 2.822767, 2.1122313]"
9478,"[15, 8, 854, 1219, 14, 3, 56, 17, 18, 385, 10, 103, 356, 2071, 2, 1326, 1797, 23, 5, 154, 30, 33, 2136, 56, 6, 39, 10, 20, 2149, 444, 51, 385]","[1.6383634, 1.2845422, 5.256192, 5.54257, 1.6516291, 1.0370923, 5.117843, 2.0251946, 1.9140218, 9.136494, 2.7453773, 3.2430964, 4.45176, 5.9467287, 0.9135472, 5.9467287, 5.9467287, 1.7681279, 1.2280477, 3.7174158, 2.1291559, 2.3002293, 5.9467287, 5.117843, 1.1933746, 2.2390716, 2.7453773, 2.0875108, 5.9467287, 4.568247, 2.4897258, 9.136494]"
9479,"[10, 406, 3, 735, 6, 981, 17, 691, 19, 13, 191, 1641, 7, 131, 27, 395, 32, 26, 109, 262, 632]","[1.3726887, 4.568247, 1.0370923, 5.256192, 1.1933746, 5.54257, 2.0251946, 5.034352, 1.8461946, 1.5005196, 3.7702034, 5.9467287, 1.2920218, 3.4506223, 1.9745326, 4.568247, 2.1122313, 1.9403142, 3.2430964, 4.1679564, 5.034352]"
9480,"[35, 54, 262, 2131, 951, 2551, 29, 2, 187, 472, 336, 10, 390, 1032, 12, 9, 559, 266, 13, 311, 1745, 4, 2646, 78, 895, 12, 15, 9, 2373, 2056, 117, 496, 89, 13, 2307, 1682, 4, 78, 1255, 395, 16, 2527, 4, 1666]","[2.1822214, 2.6186116, 4.1679564, 5.9467287, 5.54257, 5.9467287, 2.103904, 0.9135472, 3.7702034, 4.7004805, 4.347694, 1.3726887, 4.568247, 5.54257, 2.822767, 2.7686634, 4.8533316, 4.2536764, 3.0010393, 4.2536764, 5.9467287, 3.0435877, 5.9467287, 6.0965495, 5.256192, 2.822767, 1.6383634, 2.7686634, 5.9467287, 5.9467287, 3.3761961, 4.7004805, 3.0736938, 3.0010393, 5.9467287, 5.9467287, 3.0435877, 6.0965495, 5.54257, 4.568247, 1.7576411, 5.9467287, 3.0435877, 5.9467287]"
9481,"[14, 100, 14, 27, 12, 17, 9, 1793, 78, 943, 50, 2, 432, 98, 9, 230, 36, 1068, 276, 1278, 24, 37, 316, 4, 1063, 11, 578, 57]","[3.3032582, 3.2126062, 3.3032582, 1.9745326, 1.4113835, 2.0251946, 2.7686634, 5.9467287, 3.0482748, 5.54257, 2.425759, 0.9135472, 4.7004805, 3.1830916, 2.7686634, 3.9486763, 2.2589502, 5.54257, 4.1679564, 5.54257, 1.8580694, 2.229313, 4.347694, 1.0145292, 5.54257, 1.4113835, 4.8533316, 2.666253]"
9482,"[45, 32, 7, 573, 24, 37, 2216, 14, 17, 366, 12, 5, 18, 21, 290, 10, 198, 7, 20, 17, 369, 32, 84, 4, 49, 163, 2, 307, 10, 2, 364, 38, 12, 15, 18, 197, 5, 30, 136, 131, 14, 887, 24, 44, 14, 5, 813]","[2.3437033, 4.2244625, 2.5840435, 4.8533316, 3.7161388, 2.229313, 5.9467287, 4.9548874, 4.0503893, 4.45176, 2.822767, 3.684143, 3.8280437, 1.8061006, 4.2536764, 2.7453773, 3.7702034, 2.5840435, 2.0875108, 4.0503893, 4.45176, 4.2244625, 3.0482748, 1.0145292, 2.4507656, 3.7174158, 1.8270944, 4.568247, 2.7453773, 1.8270944, 4.45176, 2.2007272, 2.822767, 1.6383634, 3.8280437, 3.8854222, 3.684143, 2.1291559, 3.4901745, 3.4506223, 4.9548874, 5.256192, 3.7161388, 2.366332, 4.9548874, 3.684143, 5.256192]"
9483,"[37, 69, 156, 1333, 22, 285, 5, 30, 290]","[2.229313, 2.8076801, 3.6198866, 5.9467287, 1.8461946, 4.2536764, 1.2280477, 2.1291559, 4.2536764]"
9484,"[295, 53, 6, 1126, 180, 146, 33, 337, 2117, 14, 5, 245, 62, 676, 10, 279]","[4.2536764, 2.57346, 1.1933746, 5.54257, 3.7702034, 3.5314627, 2.3002293, 4.347694, 5.9467287, 1.6516291, 1.2280477, 4.016383, 2.6995292, 5.034352, 1.3726887, 4.1679564]"
9485,"[41, 711, 19, 14, 53, 65, 13, 636, 430, 5, 9, 571, 6, 850, 350, 16, 13, 2011, 5, 101, 7, 116, 6, 850, 9, 72, 1133, 2, 121, 89, 1298]","[2.310884, 5.034352, 1.8461946, 1.6516291, 2.57346, 2.7701347, 3.0010393, 5.034352, 4.568247, 2.4560955, 2.7686634, 4.8533316, 2.3867493, 11.08514, 4.45176, 1.7576411, 3.0010393, 5.9467287, 2.4560955, 3.1830916, 1.2920218, 3.3761961, 2.3867493, 11.08514, 2.7686634, 2.9531727, 5.54257, 0.9135472, 3.41267, 3.0736938, 5.9467287]"
9486,"[918, 64, 1105, 1028, 65, 64, 151, 3, 31, 45, 5, 101, 4, 8, 146, 1513, 2144, 22, 2, 895, 98, 9, 205, 190, 2463, 2607, 19, 85, 53, 65, 2, 73, 1170, 26, 2, 632]","[5.256192, 5.9063454, 5.54257, 5.54257, 5.5402694, 5.9063454, 3.7174158, 1.0370923, 2.1291559, 2.3437033, 1.2280477, 3.1830916, 1.0145292, 1.2845422, 3.5314627, 5.9467287, 5.9467287, 1.8461946, 2.7406416, 5.256192, 3.1830916, 1.3843317, 3.8260806, 3.7702034, 5.9467287, 5.9467287, 1.8461946, 3.0482748, 2.57346, 5.5402694, 2.7406416, 2.9091341, 5.54257, 1.9403142, 2.7406416, 5.034352]"
9487,"[260, 63, 87, 387, 6, 170, 1348, 16, 403, 5, 2435, 2, 895, 2, 951, 4, 2, 1032, 2, 485, 1170, 26, 2, 73, 144, 5, 291, 91, 22, 27, 4, 49, 1204, 2, 131, 5, 51, 272, 3, 290, 13, 69, 59, 108, 29, 57, 138, 5, 382, 348, 2, 749]","[4.0892034, 2.7519443, 3.0736938, 4.45176, 1.1933746, 3.6674004, 5.9467287, 1.7576411, 4.568247, 4.912191, 5.9467287, 6.3948307, 5.256192, 6.3948307, 5.54257, 2.0290585, 6.3948307, 5.54257, 6.3948307, 4.7004805, 5.54257, 1.9403142, 6.3948307, 2.9091341, 3.5314627, 4.912191, 4.1679564, 3.099842, 1.8461946, 1.9745326, 2.0290585, 2.4507656, 5.54257, 6.3948307, 3.4506223, 4.912191, 2.4897258, 4.2536764, 1.0370923, 4.2536764, 1.5005196, 2.8076801, 2.6500802, 3.2126062, 2.103904, 2.666253, 3.5746412, 4.912191, 4.45176, 4.45176, 6.3948307, 5.256192]"
9488,"[143, 87, 5, 9, 375, 379, 4, 166, 1984, 10, 2, 202, 356, 6, 39, 140, 163, 2, 307, 10, 2, 364, 14, 13, 351, 3, 19, 12, 5, 193, 1317]","[3.5746412, 3.0736938, 2.4560955, 1.3843317, 4.45176, 4.45176, 1.0145292, 3.7174158, 5.9467287, 2.7453773, 2.7406416, 3.8260806, 4.45176, 1.1933746, 2.2390716, 3.5746412, 3.7174158, 2.7406416, 4.568247, 2.7453773, 2.7406416, 4.45176, 1.6516291, 1.5005196, 4.45176, 1.0370923, 1.8461946, 1.4113835, 2.4560955, 3.8854222, 5.9467287]"
9489,"[5, 8, 205, 520, 200, 5, 9, 36, 373, 579, 4, 5, 369, 46, 162, 2, 208]","[3.684143, 1.2845422, 3.8260806, 4.8533316, 3.7702034, 3.684143, 1.3843317, 2.2589502, 4.568247, 4.8533316, 1.0145292, 3.684143, 4.45176, 2.3778827, 3.6674004, 0.9135472, 3.8260806]"
9490,"[23, 5, 359, 309, 1640, 3, 275, 35, 49, 24, 2, 531, 61, 12, 6, 39, 8, 10, 2, 28, 14, 379, 38, 85, 246, 9, 1680, 32, 6, 133, 13, 69, 4, 5, 30, 207, 694, 10, 12, 801, 1008]","[1.7681279, 2.4560955, 4.45176, 4.2536764, 5.9467287, 1.0370923, 4.2536764, 2.1822214, 2.4507656, 1.8580694, 1.8270944, 4.8533316, 2.6995292, 2.822767, 2.3867493, 2.2390716, 1.2845422, 2.7453773, 1.8270944, 2.0403085, 1.6516291, 4.45176, 2.2007272, 3.0482748, 4.016383, 1.3843317, 5.9467287, 2.1122313, 2.3867493, 3.4901745, 1.5005196, 2.8076801, 1.0145292, 2.4560955, 2.1291559, 3.8260806, 5.034352, 2.7453773, 2.822767, 5.256192, 5.54257]"
9491,"[373, 988, 5, 721, 16, 2534, 170, 14, 6, 39, 1388, 172, 13, 577, 4, 1493, 48, 2, 1988, 1922, 57, 10, 16, 2, 246, 5, 9, 21, 49, 593, 22, 27, 14, 34, 11, 30, 21, 31, 151, 71, 53]","[4.568247, 5.54257, 2.4560955, 5.256192, 3.5152822, 5.9467287, 3.6674004, 3.3032582, 1.1933746, 2.2390716, 5.9467287, 3.7702034, 1.5005196, 4.8533316, 1.0145292, 5.9467287, 2.4381692, 1.8270944, 5.9467287, 5.9467287, 2.666253, 1.3726887, 3.5152822, 1.8270944, 4.016383, 2.4560955, 1.3843317, 3.6122012, 2.4507656, 5.034352, 1.8461946, 1.9745326, 3.3032582, 2.1914208, 1.4113835, 2.1291559, 3.6122012, 2.1291559, 3.7174158, 2.8468866, 2.57346]"
9492,"[17, 260, 2309, 11, 27, 50, 13, 2565, 384, 11, 16, 103, 929, 1983, 4, 576, 120, 32]","[2.0251946, 4.0892034, 5.9467287, 2.822767, 1.9745326, 2.425759, 1.5005196, 5.9467287, 4.45176, 2.822767, 1.7576411, 3.2430964, 5.54257, 5.9467287, 1.0145292, 4.8533316, 3.3410935, 2.1122313]"
9493,"[17, 9, 207, 163, 20, 46, 89, 15, 107, 32, 84, 29, 162, 2, 208, 4, 602, 44]","[2.0251946, 1.3843317, 3.8260806, 3.7174158, 2.0875108, 2.3778827, 3.0736938, 1.6383634, 3.2430964, 2.1122313, 3.0482748, 2.103904, 3.6674004, 0.9135472, 3.8260806, 1.0145292, 5.034352, 2.366332]"
9494,"[41, 8, 116, 15, 1049, 6, 246, 199, 121, 42, 177, 10, 2, 155, 77, 6, 127, 4, 2, 414, 54, 72, 579, 4, 2, 1647, 61, 87, 377, 9, 862, 52, 472, 22, 806, 14, 6, 127, 18, 228, 24, 13, 69, 77, 45, 14, 100, 4, 37, 39, 18, 534, 2, 414, 108, 26, 78, 2261]","[2.310884, 1.2845422, 3.3761961, 1.6383634, 5.54257, 3.580124, 4.016383, 3.7702034, 3.41267, 2.310884, 3.7702034, 1.3726887, 3.6541889, 3.6198866, 6.047094, 3.580124, 6.82534, 3.0435877, 3.6541889, 9.400961, 2.6186116, 2.9531727, 4.8533316, 3.0435877, 3.6541889, 5.9467287, 2.6995292, 3.0736938, 4.45176, 1.3843317, 5.256192, 2.716655, 4.7004805, 1.8461946, 5.256192, 3.3032582, 3.580124, 6.82534, 3.8280437, 4.016383, 1.8580694, 1.5005196, 2.8076801, 6.047094, 2.3437033, 3.3032582, 3.2126062, 3.0435877, 2.229313, 2.2390716, 3.8280437, 4.8533316, 3.6541889, 9.400961, 3.2126062, 1.9403142, 3.0482748, 5.9467287]"
